time,humidity,temperature
2017-11-18 03:47:02.320049,56.5999984741,21.1000003815
2017-11-18 03:48:01.995661,56.7000007629,21.2000007629
2017-11-18 03:49:01.699515,56.7000007629,21.2000007629
2017-11-18 03:50:02.369281,56.5999984741,21.1000003815
2017-11-18 03:51:01.590893,56.5999984741,21.1000003815
2017-11-18 03:52:02.363019,56.7000007629,21.2000007629
2017-11-18 03:53:02.107598,56.5999984741,21.1000003815
2017-11-18 03:54:01.791957,56.7000007629,21.2000007629
2017-11-18 03:55:02.480899,56.7000007629,21.2000007629
2017-11-18 03:56:02.164012,56.7000007629,21.2000007629
2017-11-18 03:57:02.059059,56.5999984741,21.1000003815
2017-11-18 03:58:02.305638,56.5999984741,21.1000003815
2017-11-18 03:59:02.024570,56.5999984741,21.1000003815
2017-11-18 04:00:01.809350,56.5999984741,21.1000003815
2017-11-18 04:01:02.402682,56.7000007629,21.2000007629
2017-11-18 04:02:01.549063,56.5999984741,21.1000003815
2017-11-18 04:03:02.276866,56.5999984741,21.1000003815
2017-11-18 04:04:01.965709,56.5999984741,21.1000003815
2017-11-18 04:05:01.763445,56.5999984741,21.1000003815
2017-11-18 04:06:02.527380,56.5999984741,21.1000003815
2017-11-18 04:07:02.236903,56.5999984741,21.1000003815
2017-11-18 04:08:01.921452,56.5999984741,21.1000003815
2017-11-18 04:09:01.744923,56.5999984741,21.1000003815
2017-11-18 04:10:02.480624,56.5999984741,21.1000003815
2017-11-18 04:11:02.145684,56.5999984741,21.1000003815
2017-11-18 04:12:01.910261,56.5999984741,21.1000003815
2017-11-18 04:13:01.599234,56.5999984741,21.1000003815
2017-11-18 04:14:01.597450,56.5999984741,21.1000003815
2017-11-18 04:15:02.266755,56.5999984741,21.1000003815
2017-11-18 04:16:02.949555,56.5999984741,21.1000003815
2017-11-18 04:17:01.836930,56.5999984741,21.1000003815
2017-11-18 04:18:02.133139,56.5999984741,21.1000003815
2017-11-18 04:19:01.967327,56.5999984741,21.1000003815
2017-11-18 04:20:01.690415,56.5999984741,21.1000003815
2017-11-18 04:21:02.499001,56.5999984741,21.1000003815
2017-11-18 04:22:02.276306,56.5999984741,21.1000003815
2017-11-18 04:23:02.436665,56.5999984741,21.1000003815
2017-11-18 04:24:02.312006,56.5999984741,21.1000003815
2017-11-18 04:25:02.115483,56.5999984741,21.1000003815
2017-11-18 04:26:01.806026,56.5999984741,21.1000003815
2017-11-18 04:27:01.624813,56.5999984741,21.1000003815
2017-11-18 04:28:01.713925,56.5999984741,21.1000003815
2017-11-18 04:29:02.409301,56.5999984741,21.1000003815
2017-11-18 04:30:02.066137,56.5999984741,21.1000003815
2017-11-18 04:31:02.051251,56.5999984741,21.1000003815
2017-11-18 04:32:01.569942,56.5999984741,21.1000003815
2017-11-18 04:33:02.202832,56.5999984741,21.1000003815
2017-11-18 04:34:01.840087,56.5999984741,21.1000003815
2017-11-18 04:35:01.727996,56.5999984741,21.1000003815
2017-11-18 04:36:02.390044,56.5999984741,21.1000003815
2017-11-18 04:37:02.124154,56.5999984741,21.1000003815
2017-11-18 04:38:02.437169,56.5999984741,21.1000003815
2017-11-18 04:39:02.040717,56.5,21.0
2017-11-18 04:40:01.823106,56.5,21.0
2017-11-18 04:41:02.133364,56.5,21.0
2017-11-18 04:42:01.959421,56.5999984741,21.1000003815
2017-11-18 04:43:01.671245,56.5999984741,21.1000003815
2017-11-18 04:44:02.385830,56.5999984741,21.1000003815
2017-11-18 04:45:02.302790,56.5,21.0
2017-11-18 04:46:02.106356,56.5999984741,21.1000003815
2017-11-18 04:47:01.796009,56.5,21.0
2017-11-18 04:48:01.642368,56.5,21.1000003815
2017-11-18 04:49:01.556638,56.5,21.0
2017-11-18 04:50:02.258299,56.5999984741,21.1000003815
2017-11-18 04:51:01.957474,56.5,21.0
2017-11-18 04:52:01.682216,56.5,21.0
2017-11-18 04:53:02.302286,56.5,21.0
2017-11-18 04:54:01.911915,56.5,21.0
2017-11-18 04:55:01.599177,56.5,21.0
2017-11-18 04:56:02.246770,56.5,21.0
2017-11-18 04:57:01.860729,56.5,21.0
2017-11-18 04:58:01.536258,56.5,21.0
2017-11-18 04:59:02.241675,56.5,21.0
2017-11-18 05:00:02.097581,56.4000015259,21.0
2017-11-18 05:01:01.723934,56.5,21.0
2017-11-18 05:02:01.639787,56.5,21.0
2017-11-18 05:03:02.429823,56.5,21.0
2017-11-18 05:04:02.069346,56.5,21.0
2017-11-18 05:05:01.873634,56.5,21.0
2017-11-18 05:06:01.580161,56.5,21.0
2017-11-18 05:07:02.351605,56.5,21.0
2017-11-18 05:08:02.165843,56.5,21.0
2017-11-18 05:09:01.839360,56.5,21.0
2017-11-18 05:10:01.573439,56.5,21.0
2017-11-18 05:11:02.381201,56.5,21.0
2017-11-18 05:12:02.069133,56.5,21.0
2017-11-18 05:13:01.698857,56.5,21.0
2017-11-18 05:14:01.569690,56.5,21.0
2017-11-18 05:15:02.287794,56.5,21.0
2017-11-18 05:16:02.001688,56.5,21.0
2017-11-18 05:17:01.836847,56.5,21.0
2017-11-18 05:18:01.540417,56.5,21.0
2017-11-18 05:19:02.277193,56.5,21.0
2017-11-18 05:20:02.033962,56.5,21.0
2017-11-18 05:21:01.761926,56.5,21.0
2017-11-18 05:22:02.459721,56.5,21.0
2017-11-18 05:23:02.094684,56.5,21.0
2017-11-18 05:24:01.900144,56.5,21.0
2017-11-18 05:25:01.591061,56.5,21.0
2017-11-18 05:26:02.380892,56.4000015259,21.0
2017-11-18 05:27:02.077238,56.4000015259,21.0
2017-11-18 05:28:01.873743,56.5,21.0
2017-11-18 05:29:01.609177,56.4000015259,21.0
2017-11-18 05:30:02.421275,56.4000015259,21.0
2017-11-18 05:31:02.183995,56.2999992371,21.0
2017-11-18 05:32:01.833927,56.5,21.0
2017-11-18 05:33:01.539902,56.5,21.0
2017-11-18 05:34:02.206250,56.4000015259,21.0
2017-11-18 05:35:01.790275,56.4000015259,21.0
2017-11-18 05:36:02.034602,56.2999992371,20.8999996185
2017-11-18 05:37:01.848792,56.4000015259,21.0
2017-11-18 05:38:01.608021,56.2999992371,20.8999996185
2017-11-18 05:39:02.302701,56.2999992371,20.8999996185
2017-11-18 05:40:01.673957,56.2999992371,20.8999996185
2017-11-18 05:41:02.354035,56.2999992371,20.8999996185
2017-11-18 05:42:02.171501,56.4000015259,21.0
2017-11-18 05:43:01.885056,56.2999992371,20.8999996185
2017-11-18 05:44:02.507413,56.2999992371,20.8999996185
2017-11-18 05:45:02.105635,56.2999992371,20.8999996185
2017-11-18 05:46:02.288588,56.2999992371,20.8999996185
2017-11-18 05:47:02.008956,56.2999992371,20.8999996185
2017-11-18 05:48:01.770685,56.2999992371,20.8999996185
2017-11-18 05:49:02.386242,56.2999992371,20.8999996185
2017-11-18 05:50:01.627198,56.2999992371,20.8999996185
2017-11-18 05:51:02.313613,56.2999992371,20.8999996185
2017-11-18 05:52:01.967593,56.2999992371,20.8999996185
2017-11-18 05:53:01.694485,56.2999992371,20.8999996185
2017-11-18 05:54:02.490350,56.2999992371,20.8999996185
2017-11-18 05:55:02.183458,56.2999992371,20.8999996185
2017-11-18 05:56:01.877137,56.2999992371,20.8999996185
2017-11-18 05:57:01.684772,56.2000007629,20.8999996185
2017-11-18 05:58:02.311855,56.2999992371,20.8999996185
2017-11-18 05:59:02.047585,56.2999992371,20.8999996185
2017-11-18 06:00:01.806117,56.2999992371,20.8999996185
2017-11-18 06:01:02.442053,56.2999992371,20.8999996185
2017-11-18 06:02:02.030809,56.2999992371,20.8999996185
2017-11-18 06:03:02.269359,56.2000007629,20.8999996185
2017-11-18 06:04:02.015500,56.2000007629,20.8999996185
2017-11-18 06:05:02.165643,56.2999992371,20.8999996185
2017-11-18 06:06:01.828013,56.2999992371,20.8999996185
2017-11-18 06:07:02.512766,56.2999992371,20.8999996185
2017-11-18 06:08:02.119951,56.2999992371,20.8999996185
2017-11-18 06:09:01.763337,56.2999992371,20.8999996185
2017-11-18 06:10:02.432599,56.2999992371,20.8999996185
2017-11-18 06:11:02.082535,56.2000007629,20.8999996185
2017-11-18 06:12:01.811280,56.2999992371,20.8999996185
2017-11-18 06:13:01.594723,56.2999992371,20.8999996185
2017-11-18 06:14:02.400833,56.2999992371,20.8999996185
2017-11-18 06:15:02.162804,56.2999992371,20.8999996185
2017-11-18 06:16:01.821061,56.2999992371,20.8999996185
2017-11-18 06:17:02.309125,56.2999992371,20.8999996185
2017-11-18 06:18:01.979085,56.2000007629,20.8999996185
2017-11-18 06:19:01.741531,56.2000007629,20.8999996185
2017-11-18 06:20:02.473512,56.2000007629,20.8999996185
2017-11-18 06:21:02.321107,56.2000007629,20.8999996185
2017-11-18 06:22:02.091798,56.2000007629,20.8999996185
2017-11-18 06:23:01.928538,56.2000007629,20.8999996185
2017-11-18 06:24:01.752632,56.2000007629,20.8999996185
2017-11-18 06:25:02.988849,56.2000007629,20.8999996185
2017-11-18 06:26:02.342861,56.2000007629,20.8999996185
2017-11-18 06:27:02.144996,56.2000007629,20.8999996185
2017-11-18 06:28:01.978844,56.2000007629,20.8999996185
2017-11-18 06:29:01.838114,56.2000007629,20.8999996185
2017-11-18 06:30:01.531830,56.2000007629,20.8999996185
2017-11-18 06:31:02.182130,56.2000007629,20.7999992371
2017-11-18 06:32:02.370404,56.2000007629,20.7999992371
2017-11-18 06:33:02.208746,56.2000007629,20.8999996185
2017-11-18 06:34:01.884564,56.2000007629,20.7999992371
2017-11-18 06:35:01.603238,56.2000007629,20.8999996185
2017-11-18 06:36:02.237708,56.2000007629,20.7999992371
2017-11-18 06:37:01.864719,56.2000007629,20.8999996185
2017-11-18 06:38:02.024792,56.2000007629,20.7999992371
2017-11-18 06:39:01.667133,56.2000007629,20.8999996185
2017-11-18 06:40:02.302020,56.2000007629,20.8999996185
2017-11-18 06:41:02.239316,56.2000007629,20.8999996185
2017-11-18 06:42:01.933925,56.2000007629,20.8999996185
2017-11-18 06:43:01.799731,56.2000007629,20.7999992371
2017-11-18 06:44:01.578795,56.2000007629,20.8999996185
2017-11-18 06:45:01.964981,56.2000007629,20.8999996185
2017-11-18 06:46:01.829527,56.2000007629,20.8999996185
2017-11-18 06:47:01.773417,56.2000007629,20.8999996185
2017-11-18 06:48:02.492702,56.0999984741,20.7999992371
2017-11-18 06:49:02.181236,56.2000007629,20.8999996185
2017-11-18 06:50:01.913237,56.2000007629,20.8999996185
2017-11-18 06:51:01.756464,56.0999984741,20.7999992371
2017-11-18 06:52:02.460267,56.2000007629,20.8999996185
2017-11-18 06:53:02.426211,56.0999984741,20.7999992371
2017-11-18 06:54:02.085329,56.2000007629,20.8999996185
2017-11-18 06:55:01.768754,56.0999984741,20.7999992371
2017-11-18 06:56:02.464541,56.0999984741,20.7999992371
2017-11-18 06:57:02.132234,56.0999984741,20.7999992371
2017-11-18 06:58:02.410451,56.0999984741,20.7999992371
2017-11-18 06:59:02.015935,56.0999984741,20.7999992371
2017-11-18 07:00:01.789293,56.0999984741,20.7999992371
2017-11-18 07:01:02.500716,56.0999984741,20.7999992371
2017-11-18 07:02:02.273652,56.0999984741,20.7999992371
2017-11-18 07:03:02.072793,56.0999984741,20.7999992371
2017-11-18 07:04:01.892500,56.0999984741,20.7999992371
2017-11-18 07:05:01.691097,56.0999984741,20.7999992371
2017-11-18 07:06:01.978024,56.0999984741,20.7999992371
2017-11-18 07:07:01.747827,56.0999984741,20.7999992371
2017-11-18 07:08:02.492277,56.0999984741,20.7999992371
2017-11-18 07:09:02.071636,56.0999984741,20.7999992371
2017-11-18 07:10:01.755529,56.0999984741,20.7999992371
2017-11-18 07:11:02.363511,56.0999984741,20.7999992371
2017-11-18 07:12:01.549230,56.0999984741,20.7999992371
2017-11-18 07:13:02.363024,56.0999984741,20.7999992371
2017-11-18 07:14:02.117920,56.0999984741,20.7999992371
2017-11-18 07:15:01.812501,56.0999984741,20.7999992371
2017-11-18 07:16:01.672146,56.0999984741,20.7999992371
2017-11-18 07:17:01.743504,56.2000007629,20.7999992371
2017-11-18 07:18:02.456535,56.0999984741,20.7999992371
2017-11-18 07:19:02.203828,56.0999984741,20.7999992371
2017-11-18 07:20:01.923098,56.0999984741,20.7999992371
2017-11-18 07:21:02.335575,56.2000007629,20.7999992371
2017-11-18 07:22:02.102639,56.0999984741,20.7999992371
2017-11-18 07:23:01.853619,56.0999984741,20.7999992371
2017-11-18 07:24:01.673975,56.0999984741,20.7999992371
2017-11-18 07:25:02.426997,56.0999984741,20.7999992371
2017-11-18 07:26:02.197339,56.0999984741,20.7999992371
2017-11-18 07:27:01.906269,56.0999984741,20.7999992371
2017-11-18 07:28:02.137402,56.0999984741,20.7999992371
2017-11-18 07:29:02.072553,56.0999984741,20.7999992371
2017-11-18 07:30:01.733764,56.0999984741,20.7999992371
2017-11-18 07:31:01.986188,56.0999984741,20.7999992371
2017-11-18 07:32:01.665662,56.0999984741,20.7999992371
2017-11-18 07:33:01.815310,56.0999984741,20.7999992371
2017-11-18 07:34:01.561169,56.0999984741,20.7999992371
2017-11-18 07:35:02.191919,56.0999984741,20.7999992371
2017-11-18 07:36:01.830329,56.0999984741,20.7999992371
2017-11-18 07:37:02.109961,56.0999984741,20.7999992371
2017-11-18 07:38:01.887646,56.0999984741,20.7999992371
2017-11-18 07:39:01.674076,56.0999984741,20.7999992371
2017-11-18 07:40:02.376309,56.0999984741,20.7999992371
2017-11-18 07:41:02.188209,56.0,20.7000007629
2017-11-18 07:42:01.973642,56.0999984741,20.7999992371
2017-11-18 07:43:01.739808,56.0,20.7000007629
2017-11-18 07:44:02.444356,56.0999984741,20.7999992371
2017-11-18 07:45:02.141583,56.0999984741,20.7999992371
2017-11-18 07:46:01.922832,56.0999984741,20.7999992371
2017-11-18 07:47:02.052130,56.0,20.7000007629
2017-11-18 07:48:01.777587,56.0999984741,20.7999992371
2017-11-18 07:49:02.448751,56.0999984741,20.7999992371
2017-11-18 07:50:02.157629,56.0,20.7000007629
2017-11-18 07:51:01.858054,56.0999984741,20.7999992371
2017-11-18 07:52:02.432642,56.0999984741,20.7999992371
2017-11-18 07:53:01.700317,56.0999984741,20.7999992371
2017-11-18 07:54:02.422705,56.0999984741,20.7999992371
2017-11-18 07:55:02.092153,56.0,20.7000007629
2017-11-18 07:56:01.849434,56.0999984741,20.7999992371
2017-11-18 07:57:01.659647,56.0999984741,20.7999992371
2017-11-18 07:58:02.521726,56.0999984741,20.7999992371
2017-11-18 07:59:02.312987,56.0999984741,20.7999992371
2017-11-18 08:00:01.986273,56.0,20.7000007629
2017-11-18 08:01:01.711483,56.0,20.7000007629
2017-11-18 08:02:01.974766,56.0,20.7000007629
2017-11-18 08:03:02.160472,56.0,20.7000007629
2017-11-18 08:04:01.934983,56.0,20.7000007629
2017-11-18 08:05:01.700786,56.0999984741,20.7999992371
2017-11-18 08:06:02.302557,56.0,20.7000007629
2017-11-18 08:07:01.905465,56.0,20.7000007629
2017-11-18 08:08:01.673242,56.0,20.7000007629
2017-11-18 08:09:02.323755,56.0,20.7000007629
2017-11-18 08:10:02.049501,56.0,20.7000007629
2017-11-18 08:11:01.797393,56.0,20.7000007629
2017-11-18 08:12:02.469787,56.0,20.7000007629
2017-11-18 08:13:02.120770,56.0,20.7000007629
2017-11-18 08:14:01.587893,56.0,20.7000007629
2017-11-18 08:15:02.328496,56.0,20.7000007629
2017-11-18 08:16:02.095622,56.0,20.7000007629
2017-11-18 08:17:01.998897,56.0,20.7000007629
2017-11-18 08:18:01.747857,55.9000015259,20.7000007629
2017-11-18 08:19:01.966504,55.9000015259,20.7000007629
2017-11-18 08:20:01.714857,55.9000015259,20.7000007629
2017-11-18 08:21:01.989447,56.0,20.7000007629
2017-11-18 08:22:02.216253,56.0,20.7000007629
2017-11-18 08:23:01.930237,56.0,20.7000007629
2017-11-18 08:24:01.664309,56.0,20.7000007629
2017-11-18 08:25:02.489494,55.9000015259,20.7000007629
2017-11-18 08:26:02.204611,55.9000015259,20.7000007629
2017-11-18 08:27:01.974646,56.0,20.7000007629
2017-11-18 08:28:02.296621,56.0,20.7000007629
2017-11-18 08:29:02.166219,55.9000015259,20.7000007629
2017-11-18 08:30:02.134185,56.0,20.7000007629
2017-11-18 08:31:01.863770,55.9000015259,20.7000007629
2017-11-18 08:32:02.489759,55.9000015259,20.7000007629
2017-11-18 08:33:02.282070,55.9000015259,20.7000007629
2017-11-18 08:34:02.074625,56.0,20.7000007629
2017-11-18 08:35:01.859078,56.0,20.7000007629
2017-11-18 08:36:02.140787,56.0,20.7000007629
2017-11-18 08:37:01.866678,55.9000015259,20.7000007629
2017-11-18 08:38:02.487605,55.9000015259,20.7000007629
2017-11-18 08:39:01.729220,55.9000015259,20.7000007629
2017-11-18 08:40:02.461626,55.9000015259,20.7000007629
2017-11-18 08:41:02.158947,55.9000015259,20.7000007629
2017-11-18 08:42:02.349884,55.9000015259,20.7000007629
2017-11-18 08:43:02.107880,55.9000015259,20.7000007629
2017-11-18 08:44:01.723617,55.9000015259,20.7000007629
2017-11-18 08:45:02.342669,55.9000015259,20.7000007629
2017-11-18 08:46:02.023836,55.9000015259,20.7000007629
2017-11-18 08:47:01.678634,55.9000015259,20.7000007629
2017-11-18 08:48:02.345454,55.9000015259,20.7000007629
2017-11-18 08:49:01.981579,55.9000015259,20.7000007629
2017-11-18 08:50:01.672933,55.9000015259,20.7000007629
2017-11-18 08:51:02.347903,55.9000015259,20.7000007629
2017-11-18 08:52:02.068944,55.9000015259,20.7000007629
2017-11-18 08:53:01.856130,55.9000015259,20.7000007629
2017-11-18 08:54:02.082125,55.7999992371,20.6000003815
2017-11-18 08:55:01.907934,55.9000015259,20.7000007629
2017-11-18 08:56:01.626571,55.9000015259,20.7000007629
2017-11-18 08:57:01.902733,55.9000015259,20.7000007629
2017-11-18 08:58:01.606418,55.9000015259,20.7000007629
2017-11-18 08:59:02.406633,55.9000015259,20.7000007629
2017-11-18 09:00:02.385927,55.9000015259,20.7000007629
2017-11-18 09:01:02.085673,55.9000015259,20.7000007629
2017-11-18 09:02:01.896543,55.9000015259,20.7000007629
2017-11-18 09:03:01.612338,55.9000015259,20.7000007629
2017-11-18 09:04:02.372379,55.9000015259,20.7000007629
2017-11-18 09:05:01.545442,55.9000015259,20.7000007629
2017-11-18 09:06:02.232737,55.9000015259,20.7000007629
2017-11-18 09:07:01.928009,55.9000015259,20.7000007629
2017-11-18 09:08:02.239938,55.7999992371,20.6000003815
2017-11-18 09:09:01.907489,55.9000015259,20.7000007629
2017-11-18 09:10:01.593934,55.9000015259,20.7000007629
2017-11-18 09:11:01.749305,55.7999992371,20.6000003815
2017-11-18 09:12:02.394887,55.9000015259,20.7000007629
2017-11-18 09:13:02.048379,55.9000015259,20.7000007629
2017-11-18 09:14:01.902089,55.9000015259,20.7000007629
2017-11-18 09:15:02.133208,55.9000015259,20.7000007629
2017-11-18 09:16:02.437425,55.7999992371,20.6000003815
2017-11-18 09:17:02.294659,55.9000015259,20.7000007629
2017-11-18 09:18:02.025549,55.9000015259,20.7000007629
2017-11-18 09:19:01.823330,55.9000015259,20.7000007629
2017-11-18 09:20:02.169352,55.9000015259,20.7000007629
2017-11-18 09:21:01.979069,55.7999992371,20.7000007629
2017-11-18 09:22:01.730835,55.7000007629,20.6000003815
2017-11-18 09:23:02.408512,55.7999992371,20.7000007629
2017-11-18 09:24:02.079466,55.7999992371,20.7000007629
2017-11-18 09:25:01.830009,55.7000007629,20.6000003815
2017-11-18 09:26:01.700455,55.7000007629,20.6000003815
2017-11-18 09:27:01.630741,55.7000007629,20.6000003815
2017-11-18 09:28:02.470417,55.7999992371,20.6000003815
2017-11-18 09:29:01.688588,55.7999992371,20.6000003815
2017-11-18 09:30:02.428186,55.9000015259,20.7000007629
2017-11-18 09:31:02.192885,55.7999992371,20.7000007629
2017-11-18 09:32:02.079993,55.7999992371,20.6000003815
2017-11-18 09:33:01.787461,55.9000015259,20.7000007629
2017-11-18 09:34:02.060306,55.7999992371,20.6000003815
2017-11-18 09:35:02.416901,55.7000007629,20.6000003815
2017-11-18 09:36:02.077231,55.7000007629,20.6000003815
2017-11-18 09:37:01.734927,55.7000007629,20.6000003815
2017-11-18 09:38:02.452483,55.7000007629,20.6000003815
2017-11-18 09:39:02.277941,55.7000007629,20.6000003815
2017-11-18 09:40:01.549821,55.7000007629,20.6000003815
2017-11-18 09:41:02.349845,55.7999992371,20.7000007629
2017-11-18 09:42:01.542395,55.7000007629,20.6000003815
2017-11-18 09:43:01.789510,55.7000007629,20.6000003815
2017-11-18 09:44:01.596259,55.7000007629,20.6000003815
2017-11-18 09:45:01.768872,55.7000007629,20.6000003815
2017-11-18 09:46:01.533717,55.7000007629,20.6000003815
2017-11-18 09:47:02.180899,55.7000007629,20.6000003815
2017-11-18 09:48:01.927447,55.7000007629,20.6000003815
2017-11-18 09:49:01.663134,55.7999992371,20.7000007629
2017-11-18 09:50:01.865313,55.7000007629,20.6000003815
2017-11-18 09:51:01.576903,55.7000007629,20.6000003815
2017-11-18 09:52:02.262485,55.7000007629,20.6000003815
2017-11-18 09:53:02.049331,55.7000007629,20.6000003815
2017-11-18 09:54:01.765125,55.7000007629,20.6000003815
2017-11-18 09:55:02.432130,55.7000007629,20.6000003815
2017-11-18 09:56:02.217756,55.7000007629,20.6000003815
2017-11-18 09:57:01.954470,55.7000007629,20.6000003815
2017-11-18 09:58:02.185298,55.7000007629,20.6000003815
2017-11-18 09:59:01.829886,55.7000007629,20.6000003815
2017-11-18 10:00:02.473865,55.7000007629,20.6000003815
2017-11-18 10:01:02.121794,55.7000007629,20.6000003815
2017-11-18 10:02:01.808847,55.7000007629,20.6000003815
2017-11-18 10:03:01.589522,55.7000007629,20.6000003815
2017-11-18 10:04:02.303661,55.7000007629,20.6000003815
2017-11-18 10:05:02.125020,55.7000007629,20.6000003815
2017-11-18 10:06:01.874860,55.7000007629,20.6000003815
2017-11-18 10:07:02.536712,55.7000007629,20.6000003815
2017-11-18 10:08:02.350802,55.7000007629,20.6000003815
2017-11-18 10:09:02.101396,55.7000007629,20.6000003815
2017-11-18 10:10:02.478710,55.7000007629,20.6000003815
2017-11-18 10:11:02.206748,55.7000007629,20.6000003815
2017-11-18 10:12:01.570179,55.7000007629,20.6000003815
2017-11-18 10:13:01.901802,55.7000007629,20.6000003815
2017-11-18 10:14:02.177768,55.7000007629,20.6000003815
2017-11-18 10:15:01.815741,55.5999984741,20.6000003815
2017-11-18 10:16:01.640133,55.7000007629,20.6000003815
2017-11-18 10:17:02.501144,55.7000007629,20.6000003815
2017-11-18 10:18:02.207415,55.7000007629,20.6000003815
2017-11-18 10:19:01.924125,55.7000007629,20.6000003815
2017-11-18 10:20:02.098779,55.7000007629,20.6000003815
2017-11-18 10:21:02.376292,55.7000007629,20.6000003815
2017-11-18 10:22:02.228447,55.7000007629,20.6000003815
2017-11-18 10:23:02.014403,55.5999984741,20.6000003815
2017-11-18 10:24:02.229717,55.5999984741,20.6000003815
2017-11-18 10:25:01.887550,55.7000007629,20.6000003815
2017-11-18 10:26:02.152218,55.7000007629,20.6000003815
2017-11-18 10:27:01.953747,55.7000007629,20.6000003815
2017-11-18 10:28:01.822038,55.7000007629,20.6000003815
2017-11-18 10:29:01.661668,55.7000007629,20.6000003815
2017-11-18 10:30:02.460261,55.5999984741,20.6000003815
2017-11-18 10:31:02.292334,55.7000007629,20.6000003815
2017-11-18 10:32:02.190703,55.7000007629,20.6000003815
2017-11-18 10:33:02.375108,55.7000007629,20.6000003815
2017-11-18 10:34:02.021427,55.7000007629,20.6000003815
2017-11-18 10:35:01.796662,55.7000007629,20.6000003815
2017-11-18 10:36:02.063421,55.7000007629,20.6000003815
2017-11-18 10:37:02.284047,55.5999984741,20.6000003815
2017-11-18 10:38:02.473225,55.5999984741,20.6000003815
2017-11-18 10:39:02.193192,55.7000007629,20.6000003815
2017-11-18 10:40:01.921757,55.7000007629,20.6000003815
2017-11-18 10:41:01.577697,55.5999984741,20.6000003815
2017-11-18 10:42:02.200364,55.5999984741,20.6000003815
2017-11-18 10:43:02.329258,55.5999984741,20.6000003815
2017-11-18 10:44:02.477305,55.5999984741,20.6000003815
2017-11-18 10:45:02.103762,55.5999984741,20.6000003815
2017-11-18 10:46:01.764633,55.5999984741,20.6000003815
2017-11-18 10:47:02.429238,55.5999984741,20.6000003815
2017-11-18 10:48:02.169326,55.5999984741,20.6000003815
2017-11-18 10:49:01.941017,55.5999984741,20.6000003815
2017-11-18 10:50:01.721117,55.5999984741,20.6000003815
2017-11-18 10:51:02.443437,55.5999984741,20.6000003815
2017-11-18 10:52:01.818740,55.5999984741,20.6000003815
2017-11-18 10:53:01.609346,55.5999984741,20.6000003815
2017-11-18 10:54:02.402629,55.5999984741,20.6000003815
2017-11-18 10:55:02.022557,55.5999984741,20.6000003815
2017-11-18 10:56:01.692314,55.5999984741,20.6000003815
2017-11-18 10:57:02.433155,55.5999984741,20.6000003815
2017-11-18 10:58:02.127847,55.5999984741,20.6000003815
2017-11-18 10:59:01.777485,55.5999984741,20.6000003815
2017-11-18 11:00:02.487258,55.5999984741,20.6000003815
2017-11-18 11:01:02.162394,55.5999984741,20.6000003815
2017-11-18 11:02:02.015802,55.5999984741,20.6000003815
2017-11-18 11:03:01.733159,55.5999984741,20.6000003815
2017-11-18 11:04:02.442516,55.5999984741,20.6000003815
2017-11-18 11:05:01.754552,55.5999984741,20.6000003815
2017-11-18 11:06:02.179416,55.5999984741,20.6000003815
2017-11-18 11:07:01.968120,55.5999984741,20.6000003815
2017-11-18 11:08:02.333981,55.5999984741,20.6000003815
2017-11-18 11:09:02.030428,55.5999984741,20.6000003815
2017-11-18 11:10:01.786321,55.5999984741,20.6000003815
2017-11-18 11:11:02.499352,55.5999984741,20.6000003815
2017-11-18 11:12:02.093730,55.5999984741,20.6000003815
2017-11-18 11:13:01.737840,55.5999984741,20.6000003815
2017-11-18 11:14:01.644518,55.5999984741,20.6000003815
2017-11-18 11:15:02.299414,55.5999984741,20.6000003815
2017-11-18 11:16:01.975361,55.5999984741,20.6000003815
2017-11-18 11:17:02.479454,55.5999984741,20.6000003815
2017-11-18 11:18:01.625557,55.5999984741,20.6000003815
2017-11-18 11:19:02.286149,55.5999984741,20.6000003815
2017-11-18 11:20:02.026887,55.5999984741,20.6000003815
2017-11-18 11:21:01.722991,55.5999984741,20.6000003815
2017-11-18 11:22:02.480031,55.5999984741,20.6000003815
2017-11-18 11:23:02.253439,55.5999984741,20.6000003815
2017-11-18 11:24:02.042827,55.5999984741,20.6000003815
2017-11-18 11:25:02.254839,55.5999984741,20.6000003815
2017-11-18 11:26:02.051435,55.5999984741,20.6000003815
2017-11-18 11:27:01.729916,55.5,20.6000003815
2017-11-18 11:28:02.473209,55.5,20.6000003815
2017-11-18 11:29:02.122178,55.5999984741,20.6000003815
2017-11-18 11:30:01.973778,55.5,20.6000003815
2017-11-18 11:31:01.841102,55.5999984741,20.6000003815
2017-11-18 11:32:01.553763,55.5999984741,20.6000003815
2017-11-18 11:33:02.201333,55.5999984741,20.6000003815
2017-11-18 11:34:01.936429,55.5999984741,20.6000003815
2017-11-18 11:35:02.320119,55.5999984741,20.6000003815
2017-11-18 11:36:02.053602,55.5,20.6000003815
2017-11-18 11:37:01.786444,55.5999984741,20.6000003815
2017-11-18 11:38:01.658889,55.5999984741,20.6000003815
2017-11-18 11:39:02.304737,55.5999984741,20.7000007629
2017-11-18 11:40:01.589936,55.5999984741,20.6000003815
2017-11-18 11:41:01.897616,55.5999984741,20.6000003815
2017-11-18 11:42:01.659372,55.5,20.6000003815
2017-11-18 11:43:02.347130,55.5,20.6000003815
2017-11-18 11:44:02.040649,55.5,20.6000003815
2017-11-18 11:45:01.775902,55.5,20.6000003815
2017-11-18 11:46:02.447015,55.5999984741,20.6000003815
